month,current_price,old_price,product_name,brand,vendor
06,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
06,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
06,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
06,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
06,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
06,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
06,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
06,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
06,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
06,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,15.99,16.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irresistibles,Metro
06,8.99,9.49,Extra Virgin Olive Oil,Irresistibles,Metro
06,8.99,9.49,Extra Virgin Olive Oil,Irresistibles,Metro
06,8.99,9.49,Extra Virgin Olive Oil,Irresistibles,Metro
06,8.99,9.49,Extra Virgin Olive Oil,Irresistibles,Metro
06,8.99,9.49,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
07,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
08,8.99,9.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
09,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
10,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
11,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
11,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
11,8.99,10.99,Extra Virgin Olive Oil,Irresistibles,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
06,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
07,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
07,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
07,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
08,11.99,15.99,Extra Virgin Olive Oil,Aurora,Metro
08,11.99,15.99,Extra Virgin Olive Oil,Aurora,Metro
08,11.99,15.99,Extra Virgin Olive Oil,Aurora,Metro
08,11.99,15.99,Extra Virgin Olive Oil,Aurora,Metro
08,14.49,14.99,Extra Virgin Olive Oil,Aurora,Metro
08,14.49,14.99,Extra Virgin Olive Oil,Aurora,Metro
08,14.49,14.99,Extra Virgin Olive Oil,Aurora,Metro
08,14.49,14.99,Extra Virgin Olive Oil,Aurora,Metro
08,14.49,14.99,Extra Virgin Olive Oil,Aurora,Metro
08,14.49,14.99,Extra Virgin Olive Oil,Aurora,Metro
08,14.49,14.99,Extra Virgin Olive Oil,Aurora,Metro
08,14.49,14.99,Extra Virgin Olive Oil,Aurora,Metro
08,14.49,14.99,Extra Virgin Olive Oil,Aurora,Metro
08,14.49,14.99,Extra Virgin Olive Oil,Aurora,Metro
08,14.49,14.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,14.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,14.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,14.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,14.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
09,14.49,15.99,Extra Virgin Olive Oil,Aurora,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
11,15.99,17.99,Extra Virgin Olive Oil,Irrésistible,Metro
06,15.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
06,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
06,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
06,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
06,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
06,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
06,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
06,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
06,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
06,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
06,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
06,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
06,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
06,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
06,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
06,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
07,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
07,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
07,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,17.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,16.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,16.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,16.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,16.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,16.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,16.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,16.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,16.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,16.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,16.99,19.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,18.99,20.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
08,18.99,20.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,20.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,20.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,20.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,20.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,20.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,20.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,20.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,20.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,20.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,20.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,20.99,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
09,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
10,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
10,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
10,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
10,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
10,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
10,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
10,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
10,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
10,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
10,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
10,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,15.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,15.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,15.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,15.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,15.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,16.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,16.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,16.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,16.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,16.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
11,18.99,21.49,"Extra Virgin Olive Oil, Rich Taste",Bertolli,Metro
10,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
11,19.99,21.99,Extra Virgin Olive Oil,Terra Delyssa,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
06,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,11.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
07,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
08,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
08,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
08,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
08,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
08,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
08,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
08,10.99,12.99,Cooking Olive Oil,Bertolli,Metro
